------------------------------------------------------------,,,,,,,,,,,,,,,
Pegasus - BAE Systems AI Labs,,,,,,,,,,,,,,,
Environment Data,,,,,,,,,,,,,,,
File created: 05/05/2017 15:53:23 (local),,,,,,,,,,,,,,,
------------------------------------------------------------,,,,,,,,,,,,,,,
Master Index,Session Index,Date (D/M/Y),Time (H:M:S),Vcc,Battery Voltage,Temperature (degC),Humidity (%),Pressure (hPa),Dust (pcs/litre),CO (ppm),CO2 (ppm),NH3 (ppm),O2(%),Sound (dB),Vibration (g)
15137,2223,24/04/2017,11:22:11,4.94,9.97,25.6,49.1,1015.25,32.01,0.04,0,14.84,9.58,92.63,0.11
15138,2224,24/04/2017,11:22:21,4.89,9.95,25.7,49.2,1015.29,37.16,0.04,0,15.64,9.57,93.35,0.12
15139,2225,24/04/2017,11:22:31,4.94,9.96,25.7,49.2,1015.3,37.49,0.04,0,14.88,9.42,79.46,0.11
15140,2226,24/04/2017,11:22:41,4.91,9.99,25.6,49,1015.22,34.21,0.04,0,15.69,9.38,70.87,0.11
15141,2227,24/04/2017,11:22:51,4.91,10.02,25.7,49,1015.22,31.87,0.04,0,15.58,9.58,80.53,0.1
15142,2228,24/04/2017,11:23:01,4.91,10.03,25.6,49,1015.34,27.2,0.04,0,15.08,9.42,93.97,0.11
15143,2229,24/04/2017,11:23:11,4.91,9.98,25.7,49.2,1015.2,37.33,0.04,0,15.03,9.34,78.1,0.11
15144,2230,24/04/2017,11:23:21,4.94,9.97,25.7,49.1,1015.3,37.49,0.04,0,15.19,9.38,92.11,0.11
15145,2231,24/04/2017,11:23:31,4.94,9.94,25.7,49.1,1015.41,35.15,0.04,0,15.57,9.43,84.05,0.11
15146,2232,24/04/2017,11:23:41,4.91,9.92,25.6,49,1015.26,31.87,0.04,0,15.08,9.46,80.21,0.11
15147,2233,24/04/2017,11:23:51,4.91,9.98,25.7,49.2,1015.36,40.44,0.04,0,15.64,9.46,80.21,0.11
15148,2234,24/04/2017,11:24:01,4.91,9.94,25.7,49.4,1015.35,24.08,0.04,0,16.59,9.5,85.16,0.1
15149,2235,24/04/2017,11:24:11,4.94,9.94,25.7,49.6,1015.31,35.93,0.04,0,17.15,9.62,84.21,0.11
15150,2236,24/04/2017,11:24:21,4.94,9.98,25.7,49.7,1015.29,35.15,0.04,0,15.59,9.5,83.19,0.1
15151,2237,24/04/2017,11:24:31,4.94,9.98,25.7,49.5,1015.33,34.36,0.04,0,15.93,9.6,81.08,0.11
15152,2238,24/04/2017,11:24:41,4.91,9.96,25.7,49.2,1015.17,34.99,0.04,0,15.96,9.62,83.86,0.11
15153,2239,24/04/2017,11:24:51,4.91,9.92,25.7,49,1015.26,24.08,0.04,0,16.22,9.46,85.02,0.1
15154,2240,24/04/2017,11:25:01,4.94,9.86,25.7,49.1,1015.26,24.19,0.04,0,15.57,9.46,81.48,0.11
15155,2241,24/04/2017,11:25:11,4.94,9.92,25.7,49.5,1015.29,24.19,0.04,0,15.85,9.5,71.86,0.1
15156,2242,24/04/2017,11:25:21,4.94,9.87,25.7,49.5,1015.29,35.15,0.04,0,14.93,9.43,75.61,0.11
15157,2243,24/04/2017,11:25:31,4.94,9.89,25.7,49.4,1015.32,39.06,0.04,0,14.64,9.5,76.39,0.1
15158,2244,24/04/2017,11:25:41,4.94,9.88,25.7,49.2,1015.25,39.06,0.04,0,13.73,9.6,76.81,0.11
15159,2245,24/04/2017,11:25:51,4.94,9.9,25.7,49.2,1015.29,39.06,0.03,0,14.95,9.43,80.21,0.1
15160,2246,24/04/2017,11:26:01,4.94,9.95,25.7,49.5,1015.23,24.19,0.03,0,16.49,9.62,83.22,0.11
15161,2247,24/04/2017,11:26:11,4.94,9.91,25.7,49.6,1015.33,24.19,0.03,0,17.85,9.5,92.37,0.1
15162,2248,24/04/2017,11:26:21,4.94,9.9,25.7,50,1015.23,24.19,0.03,0,16.86,9.5,85,0.1
15163,2249,24/04/2017,11:26:31,4.91,9.85,25.7,50.3,1015.23,34.99,0.03,0,15.93,9.5,96.06,0.1
15164,2250,24/04/2017,11:26:41,4.94,9.91,25.8,50.3,1015.2,32.01,0.04,0,15.66,9.5,91.08,0.11
15165,2251,24/04/2017,11:26:51,4.91,9.95,25.8,50.4,1015.13,24.08,0.04,0,16.13,9.58,101.56,0.11
15166,2252,24/04/2017,11:27:01,4.91,9.9,25.8,49.7,1015.1,34.99,0.03,0,17.45,9.58,94.07,0.1
15167,2253,24/04/2017,11:27:11,4.91,9.86,25.7,49.4,1015.25,34.99,0.03,0,17.26,9.46,91.74,0.11
15168,2254,24/04/2017,11:27:21,4.94,9.92,25.7,49.6,1015.13,35.15,0.04,0,16.48,9.5,93.25,0.11
15169,2255,24/04/2017,11:27:31,4.91,9.91,25.8,49.5,1015.18,38.89,0.04,0,16.38,9.43,106.16,0.11
15170,2256,24/04/2017,11:27:41,4.94,9.89,25.7,49.5,1015.16,32.01,0.04,0,15.93,9.5,95.95,0.12
15171,2257,24/04/2017,11:27:51,4.91,9.9,25.7,49.4,1015.22,34.99,0.04,0,16.1,9.54,81.12,0.12
15172,2258,24/04/2017,11:28:01,4.91,9.94,25.8,49.5,1015.23,31.87,0.04,0,17.13,9.62,86.56,0.11
15173,2259,24/04/2017,11:28:11,4.91,9.95,25.8,49.3,1015.22,34.99,0.04,0,17.41,9.5,84.05,0.1
15174,2260,24/04/2017,11:28:21,4.91,9.95,25.8,49.1,1015.27,24.08,0.04,0,18.14,9.62,119.7,0.11
15175,2261,24/04/2017,11:28:31,4.94,9.9,25.8,49.1,1015.29,35.15,0.04,0,17.26,9.58,76.67,0.1
15176,2262,24/04/2017,11:28:41,4.94,9.85,25.7,49.1,1015.26,42.19,0.03,0,18.09,9.5,89.46,0.11
15177,2263,24/04/2017,11:28:51,4.91,9.91,25.8,48.8,1015.22,42,0.04,0,18.27,9.62,86.42,0.12
15178,2264,24/04/2017,11:29:01,4.94,9.92,25.8,48.5,1015.18,42.19,0.03,0,17.67,9.5,94.8,0.1
15179,2265,24/04/2017,11:29:11,4.91,9.92,25.8,48.5,1015.15,34.99,0.03,0,17.85,9.5,90.55,0.11
15180,2266,24/04/2017,11:29:21,4.91,9.95,25.8,48.7,1015.24,38.11,0.03,0,18.55,9.5,88.76,0.11
15181,2267,24/04/2017,11:29:31,4.94,9.92,25.8,48.5,1015.19,38.28,0.03,0,45.52,9.54,94.07,0.11
15182,2268,24/04/2017,11:29:41,4.91,9.89,25.8,48.5,1015.2,38.89,0.01,0,45.52,9.62,86.27,0.11
15183,2269,24/04/2017,11:29:51,4.91,9.9,25.8,48.7,1015.2,42,0.02,0,36.13,9.5,83.52,0.11
15184,2270,24/04/2017,11:30:01,4.94,9.88,25.8,48.8,1015.19,39.06,0.02,0,27.07,9.5,86.27,0.1
15185,2271,24/04/2017,11:30:11,4.94,9.94,25.8,49,1015.24,38.28,0.02,0,21.62,9.54,85.79,0.1
15186,2272,24/04/2017,11:30:21,4.91,9.95,25.8,48.7,1015.18,38.89,0.03,0,19.89,9.58,82.33,0.11
15187,2273,24/04/2017,11:30:31,4.94,9.96,25.8,48.3,1015.18,33.58,0.03,0,18.5,9.5,86.27,0.11
15188,2274,24/04/2017,11:30:41,4.94,9.98,25.8,48.1,1015.22,33.58,0.03,0,18.53,9.5,87.31,0.12
15189,2275,24/04/2017,11:30:51,4.94,9.93,25.8,48.2,1015.23,39.06,0.03,0,18.79,9.43,82.71,0.11
15190,2276,24/04/2017,11:31:01,4.94,9.89,25.8,48.3,1015.17,39.06,0.03,0,17.09,9.43,82.01,0.1
15191,2277,24/04/2017,11:31:11,4.94,9.93,25.9,48.2,1015.2,35.15,0.03,0,18.03,9.62,79.97,0.11
15192,2278,24/04/2017,11:31:21,4.94,9.95,25.8,48.6,1015.16,33.58,0.03,0,17.66,9.46,74.88,0.11
15193,2279,24/04/2017,11:31:31,4.91,9.96,25.8,48.9,1015.14,34.99,0.03,0,17.28,9.42,81.8,0.11
15194,2280,24/04/2017,11:31:41,4.91,9.9,25.8,49.1,1015.2,38.89,0.03,0,16.18,9.58,90.55,0.11
15195,2281,24/04/2017,11:31:51,4.94,9.97,25.8,48.9,1015.09,36.71,0.03,0,17.03,9.58,81.08,0.11
15196,2282,24/04/2017,11:32:01,4.94,9.95,25.8,48.9,1015.2,37.49,0.03,0,16.69,9.43,86.42,0.11
15197,2283,24/04/2017,11:32:11,4.94,9.93,25.8,49,1015.25,35.15,0.03,0,17.1,9.34,90.68,0.11
15198,2284,24/04/2017,11:32:21,4.94,9.98,25.8,49.2,1015.16,40.63,0.03,0,17.68,9.36,93.97,0.11
15199,2285,24/04/2017,11:32:31,4.91,9.95,25.8,49.3,1015.19,34.99,0.03,0,17.76,9.46,105.76,0.12
15200,2286,24/04/2017,11:32:41,4.94,9.96,25.8,49.5,1015.07,33.58,0.03,0,16.71,9.38,76.81,0.1
15201,2287,24/04/2017,11:32:51,4.94,9.96,25.8,49.2,1015.15,35.15,0.03,0,16.66,9.36,90.01,0.1
15202,2288,24/04/2017,11:33:01,4.91,9.99,25.8,49.1,1015.16,34.99,0.03,0,17.09,9.4,96.59,0.1
15203,2289,24/04/2017,11:33:11,4.94,9.99,25.8,49,1015.14,39.06,0.03,0,17.27,9.36,86.72,0.1
15204,2290,24/04/2017,11:33:21,4.91,10.02,25.8,49.1,1015.15,34.99,0.03,0,16.34,9.58,81.48,0.1
15205,2291,24/04/2017,11:33:31,4.91,9.97,25.8,49.3,1015.14,36.55,0.03,0,16.81,9.36,74.74,0.1
15206,2292,24/04/2017,11:33:41,4.91,10,25.8,49.4,1015.14,38.11,0.03,0,16.89,9.42,79.46,0.11
15207,2293,24/04/2017,11:33:51,4.94,10.02,25.8,49.2,1015.14,39.06,0.03,0,48.47,9.36,82.71,0.1
15208,2294,24/04/2017,11:34:01,4.91,10.07,25.8,49.2,1015.04,33.43,0.01,0,48.47,9.58,81.08,0.1
15209,2295,24/04/2017,11:34:11,4.94,9.99,25.8,49.5,1015.01,33.58,0.01,0,48.47,9.58,74.74,0.1
15210,2296,24/04/2017,11:34:21,4.91,9.96,25.9,49.4,1015.12,38.89,0.01,0,41.87,9.58,83.88,0.12
15211,2297,24/04/2017,11:34:31,4.91,9.97,25.8,49.4,1015.12,40.44,0.01,0,31.08,9.38,80.9,0.11
15212,2298,24/04/2017,11:34:41,4.91,10,25.8,49.7,1015.06,34.99,0.02,0,25.32,9.46,99.32,0.11
15213,2299,24/04/2017,11:34:52,4.94,10,25.8,49.5,1014.98,39.06,0.02,0,22.44,9.43,86.86,0.11
15214,2300,24/04/2017,11:35:02,4.94,9.98,25.8,49.5,1015,35.15,0.02,0,20.4,9.42,82.33,0.11
15215,2301,24/04/2017,11:35:12,4.94,9.96,25.8,49.6,1015.06,42.19,0.02,0,19.98,9.58,89.88,0.1
15216,2302,24/04/2017,11:35:22,4.94,9.96,25.8,49.6,1014.97,39.06,0.02,0,19.88,9.36,97.67,0.1
15217,2303,24/04/2017,11:35:32,4.91,10.02,25.8,49.9,1015.07,34.99,0.02,0,20.15,9.58,87.76,0.1
15218,2304,24/04/2017,11:35:42,4.94,10.05,25.9,49.8,1015.04,39.06,0.03,0,19.04,9.36,85.33,0.11
15219,2305,24/04/2017,11:35:52,4.94,10.05,25.8,49.8,1015.08,39.06,0.03,0,18.99,9.42,74.52,0.11
15220,2306,24/04/2017,11:36:02,4.91,9.94,25.9,49.9,1015.1,31.87,0.03,0,18.47,9.58,80.76,0.11
15221,2307,24/04/2017,11:36:12,4.91,9.99,25.9,49.8,1015.12,38.89,0.03,0,17.67,9.43,77.29,0.11
15222,2308,24/04/2017,11:36:22,4.91,9.96,25.8,49.9,1015.03,34.99,0.03,0,18.51,9.34,83.22,0.11
15223,2309,24/04/2017,11:36:32,4.91,9.93,25.9,49.8,1015,31.87,0.03,0,18.86,9.58,83.72,0.1
15224,2310,24/04/2017,11:36:42,4.94,10.01,25.9,49.7,1014.99,35.15,0.03,0,18.22,9.36,88.62,0.1
15225,2311,24/04/2017,11:36:52,4.91,9.98,25.9,50,1015.06,31.87,0.03,0,18.28,9.36,87.32,0.11
15226,2312,24/04/2017,11:37:02,4.94,9.92,25.8,50,1015.02,39.06,0.03,0,18.22,9.36,90.55,0.11
15227,2313,24/04/2017,11:37:12,4.94,9.97,25.9,50.4,1015.06,35.15,0.03,0,18.23,9.36,86.41,0.11
15228,2314,24/04/2017,11:37:22,4.91,9.98,25.9,51.4,1015.09,38.89,0.03,0,17.15,9.36,86.72,0.1
15229,2315,24/04/2017,11:37:32,4.91,10,25.9,51.7,1015.03,31.87,0.03,0,17.99,9.42,83.88,0.11
15230,2316,24/04/2017,11:37:42,4.91,9.93,25.9,51.7,1014.99,38.89,0.03,0,17.73,9.48,87.31,0.1
15231,2317,24/04/2017,11:37:52,4.91,9.91,25.9,51.1,1014.99,31.87,0.03,0,17.44,9.36,90.81,0.11
15232,2318,24/04/2017,11:38:02,4.91,9.98,25.9,50.6,1015.05,37.33,0.03,0,16.9,9.43,87.31,0.11
15233,2319,24/04/2017,11:38:12,4.94,9.98,25.9,50.5,1015,35.15,0.03,0,16.41,9.42,86.11,0.1
15234,2320,24/04/2017,11:38:22,4.91,9.88,25.9,50.1,1015.02,24.08,0.03,0,17.38,9.59,81.12,0.1
15235,2321,24/04/2017,11:38:32,4.94,9.89,25.9,50,1015.07,37.49,0.03,0,16.71,9.5,83.69,0.11
15236,2322,24/04/2017,11:38:42,4.91,9.94,25.9,50,1015.03,24.08,0.03,0,17.39,9.5,86.27,0.12
15237,2323,24/04/2017,11:38:52,4.91,9.94,25.9,50.7,1015.03,34.99,0.03,0,16.97,9.5,87.76,0.11
15238,2324,24/04/2017,11:39:02,4.94,9.89,25.9,50.8,1015.05,39.06,0.03,0,17.65,9.62,85.79,0.12
15239,2325,24/04/2017,11:39:12,4.94,9.92,25.9,50.5,1015.08,35.15,0.03,0,17.42,9.46,86.42,0.18
15240,2326,24/04/2017,11:39:22,4.91,9.89,25.9,50.5,1015.09,37.33,0.03,0,32,9.62,91.72,0.12
15241,2327,24/04/2017,11:39:32,4.91,9.89,25.9,50.6,1015.16,38.89,0.01,0,32,9.54,99.32,0.12
15242,2328,24/04/2017,11:39:42,4.91,9.92,25.9,51,1015.08,34.21,0.01,0,46.44,9.59,92.87,0.12
15243,2329,24/04/2017,11:39:52,4.91,9.86,25.9,51.3,1015.17,32.65,0.01,0,32.9,9.62,88.33,0.11
15244,2330,24/04/2017,11:40:02,4.91,9.85,25.9,51.5,1015.17,31.87,0.02,0,24.62,9.62,83.72,0.11
15245,2331,24/04/2017,11:40:12,4.94,9.88,25.9,51.7,1015.14,35.93,0.02,0,21.33,9.46,85.65,0.13
15246,2332,24/04/2017,11:40:22,4.91,9.87,25.9,51.7,1015.09,38.89,0.02,0,20.29,9.54,85.18,0.12
15247,2333,24/04/2017,11:40:32,4.91,9.8,25.9,51.5,1015.18,24.08,0.02,0,19.13,9.58,82.71,0.11
15248,2334,24/04/2017,11:40:42,4.94,9.89,25.9,51.7,1015.16,35.15,0.03,0,18.27,9.62,74.96,0.1
15249,2335,24/04/2017,11:40:52,4.91,9.85,25.9,51.3,1015.09,34.99,0.03,0,16.74,9.51,82.71,0.11
15250,2336,24/04/2017,11:41:02,4.91,9.86,25.9,51.5,1015.19,37.33,0.03,0,16.72,9.54,75.83,0.12
15251,2337,24/04/2017,11:41:12,4.91,9.93,25.9,51.4,1015.11,34.99,0.03,0,17.24,9.58,77.83,0.11
15252,2338,24/04/2017,11:41:22,4.91,9.85,25.9,51.8,1015.12,24.08,0.03,0,16.44,9.62,77.7,0.11
15253,2339,24/04/2017,11:41:32,4.94,9.91,25.9,51.6,1015.14,39.06,0.03,0,16.87,9.62,74.74,0.1
15254,2340,24/04/2017,11:41:42,4.94,9.9,26,52,1015.17,35.15,0.03,0,16.06,9.46,84.05,0.11
15255,2341,24/04/2017,11:41:52,4.94,9.91,26,52,1015.09,33.58,0.03,0,16.8,9.42,85.47,0.1
15256,2342,24/04/2017,11:42:02,4.91,9.92,26,51.7,1015.15,34.99,0.03,0,15.93,9.43,79.21,0.11
15257,2343,24/04/2017,11:42:12,4.94,9.85,26,51.5,1015.09,37.49,0.03,0,16.03,9.5,71.12,0.1
15258,2344,24/04/2017,11:42:22,4.91,9.89,26,51.5,1015.1,31.87,0.03,0,15.48,9.5,70.11,0.1
15259,2345,24/04/2017,11:42:32,4.91,9.89,25.9,51.4,1015.16,31.87,0.03,0,16.32,9.62,65.38,0.1
15260,2346,24/04/2017,11:42:42,4.91,9.84,26,52,1015.13,34.99,0.03,0,15.12,9.43,68.11,0.1
15261,2347,24/04/2017,11:42:52,4.91,9.93,26,51.8,1015.1,34.99,0.03,0,16.16,9.62,64.02,0.1
15262,2348,24/04/2017,11:43:02,4.91,9.93,26,52,1015.1,42,0.03,0,15.12,9.5,66.56,0.11
15263,2349,24/04/2017,11:43:12,4.91,9.85,25.9,51.4,1015.06,38.11,0.03,0,15.68,9.5,72.21,0.1
15264,2350,24/04/2017,11:43:22,4.91,9.82,26,51.3,1015.13,38.11,0.03,0,15.5,9.62,64.16,0.11
15265,2351,24/04/2017,11:43:32,4.91,9.84,26,51.3,1015.12,38.11,0.03,0,16.54,9.43,70.73,0.1
15266,2352,24/04/2017,11:43:42,4.89,9.87,26,51.7,1015.09,37.93,0.03,0,16.5,9.46,68.65,0.1
15267,2353,24/04/2017,11:43:52,4.91,9.86,26,51.5,1015.15,34.99,0.03,0,15.79,9.46,63.07,0.1
15268,2354,24/04/2017,11:44:02,4.91,9.88,26,51.4,1015.17,38.11,0.03,0,16.37,9.46,58.58,0.11
15269,2355,24/04/2017,11:44:12,4.91,9.93,26,50.8,1015.14,34.99,0.03,0,15.55,9.5,64.16,0.1
15270,2356,24/04/2017,11:44:22,4.94,9.84,26,51.4,1015.01,36.71,0.03,0,15.18,9.43,64.78,0.1
15271,2357,24/04/2017,11:44:32,4.91,9.9,26,51.9,1015.08,40.44,0.03,0,15.21,9.5,66.85,0.1
15272,2358,24/04/2017,11:44:42,4.94,9.96,26,51.8,1015,36.71,0.03,0,14.7,9.46,65.4,0.11
15273,2359,24/04/2017,11:44:52,4.94,9.88,26,51.4,1015.13,33.58,0.03,0,14.81,9.5,77.43,0.11
15274,2360,24/04/2017,11:45:02,4.94,9.88,26,51,1015.06,35.15,0.03,0,16.99,9.43,82.53,0.14
15275,2361,24/04/2017,11:45:12,4.94,9.87,26,51.5,1015.08,40.63,0.03,0,17.19,9.58,78.49,0.12
15276,2362,24/04/2017,11:45:22,4.91,9.96,26,51.5,1015.04,40.44,0.03,0,15.79,9.5,81.12,0.15
15277,2363,24/04/2017,11:45:32,4.91,9.95,26,51.2,1015.12,38.89,0.03,0,16.55,9.42,70.48,0.17
15278,2364,24/04/2017,11:45:42,4.94,9.88,26,50.9,1015.07,35.15,0.03,0,15.08,9.42,103.73,0.12
15279,2365,24/04/2017,11:45:52,4.91,9.91,26,50.9,1015.15,42,0.03,0,16.09,9.38,71.12,0.14
15280,2366,24/04/2017,11:46:02,4.94,9.86,26.1,50.7,1015.2,35.15,0.03,0,16.41,9.46,74.74,0.15
15281,2367,24/04/2017,11:46:12,4.94,9.91,26,50.6,1015.14,42.19,0.03,0,17.81,9.36,86.27,0.17
15282,2368,24/04/2017,11:46:22,4.94,9.89,26.1,50.6,1015.22,38.28,0.03,0,17.17,9.43,93.83,0.28
15283,2369,24/04/2017,11:46:32,4.94,10.02,26,50.1,1015.32,38.28,0.04,0,16.42,9.42,90.41,0.29
15284,2370,24/04/2017,11:46:42,4.91,9.95,26,49.6,1015.19,38.11,0.04,0,14.39,9.58,135.88,0.45
15285,2371,24/04/2017,11:46:52,4.91,9.97,26,49,1015.22,40.44,0.04,0,12.73,9.48,115,0.43
15286,2372,24/04/2017,11:47:02,4.94,9.89,26,48,1015.16,39.06,0.05,0,11.99,9.46,111.7,0.5
15287,2373,24/04/2017,11:47:12,4.91,9.96,26,47.5,1015.15,37.33,0.05,0,12.59,9.58,134.88,0.44
15288,2374,24/04/2017,11:47:22,4.94,9.95,25.9,45.9,1015.24,35.15,0.06,0,9.56,9.42,108.26,0.33
15289,2375,24/04/2017,11:47:32,4.91,9.98,25.9,44.6,1015.23,34.99,0.07,0,8.98,9.43,113.04,0.43
15290,2376,24/04/2017,11:47:42,4.91,9.95,25.9,44.5,1015.19,38.89,0.07,0,8.74,9.58,111.57,0.46
15291,2377,24/04/2017,11:47:52,4.91,9.9,25.9,44.3,1014.92,34.99,0.08,0,8.32,9.42,107.34,0.38
15292,2378,24/04/2017,11:48:02,4.91,9.95,25.9,43.7,1014.45,40.44,0.09,0,7.67,9.46,122.52,0.41
15293,2379,24/04/2017,11:48:12,4.94,9.9,25.9,43.5,1014.34,40.63,0.09,0,8.56,9.36,97.67,0.31
15294,2380,24/04/2017,11:48:22,4.91,9.99,25.8,44.8,1014.3,34.99,0.09,0,8.65,9.36,129.37,0.26
15295,2381,24/04/2017,11:48:32,4.94,9.97,25.8,44.8,1014.23,33.58,0.09,0,7.63,9.36,133.97,0.25
15296,2382,24/04/2017,11:48:42,4.91,9.97,25.8,44.8,1014.09,33.43,0.09,0,7.94,9.48,110.46,0.35
15297,2383,24/04/2017,11:48:52,4.91,9.89,25.8,44.2,1014.3,33.43,0.1,0,7.62,9.46,118.55,0.5
15298,2384,24/04/2017,11:49:03,4.91,9.93,25.8,44.1,1014.2,34.99,0.13,0,6.16,9.58,99.82,0.55
15299,2385,24/04/2017,11:49:13,4.94,9.91,25.8,43.4,1014.25,35.15,0.13,0,5.33,9.42,104.04,0.24
15300,2386,24/04/2017,11:49:23,4.94,9.95,25.8,43.2,1014.31,33.58,0.15,0,4.91,9.34,64.02,0.17
15301,2387,24/04/2017,11:49:33,4.94,9.98,25.7,42.5,1014.35,35.15,0.14,0,5.67,9.36,90.81,0.2
15302,2388,24/04/2017,11:49:43,4.94,9.92,25.7,43.3,1015.03,34.36,0.14,0,6.17,9.46,102.89,0.37
15303,2389,24/04/2017,11:49:53,4.94,9.95,25.6,44.2,1015.04,37.49,0.13,0,6.39,9.58,130.94,0.46
15304,2390,24/04/2017,11:50:03,4.94,9.98,25.6,44.6,1014.99,35.15,0.14,0,5.56,9.58,124.29,0.34
15305,2391,24/04/2017,11:50:13,4.91,10.01,25.6,44.2,1014.94,24.08,0.16,0,5.04,9.42,119.03,0.54
15306,2392,24/04/2017,11:50:23,4.94,9.98,25.5,43.6,1015.13,39.06,0.18,0,5,9.46,136.72,0.5
15307,2393,24/04/2017,11:50:33,4.94,9.95,25.5,44,1015.11,32.01,0.19,0,4.67,9.38,136.72,0.64
15308,2394,24/04/2017,11:50:43,4.91,9.97,25.5,44.3,1015.14,24.08,0.2,0,4.33,9.34,136.72,0.73
15309,2395,24/04/2017,11:50:53,4.94,9.92,25.5,43.4,1015.15,24.19,0.22,0,4.17,9.46,112.51,0.37
15310,2396,24/04/2017,11:51:03,4.91,9.92,25.5,43.6,1015.11,34.99,0.23,0,4.06,9.46,113.56,0.42
15311,2397,24/04/2017,11:51:13,4.91,9.91,25.5,43.6,1015.07,31.87,0.21,0,4.19,9.43,104.21,0.36
15312,2398,24/04/2017,11:51:23,4.91,9.88,25.5,43.7,1015.04,38.89,0.25,0,3.68,9.58,113.16,0.39
15313,2399,24/04/2017,11:51:33,4.94,9.92,25.5,43.6,1015.17,39.06,0.24,0,3.26,9.42,131.59,0.54
15314,2400,24/04/2017,11:51:43,4.91,9.88,25.5,42.8,1015.08,34.21,0.23,0,4.19,9.34,107.1,0.65
15315,2401,24/04/2017,11:51:53,4.94,9.88,25.4,43.4,1014.97,37.49,0.23,0,3.89,9.58,132.09,0.32
15316,2402,24/04/2017,11:52:03,4.94,9.89,25.4,43.5,1014.92,39.06,0.26,0,4.11,9.58,101.56,0.28
15317,2403,24/04/2017,11:52:13,4.91,9.89,25.4,43.5,1014.8,37.33,0.29,0,3.67,9.52,113.43,0.5
15318,2404,24/04/2017,11:52:23,4.94,9.82,25.4,42.6,1014.75,24.19,0.27,0,3.3,9.46,81.26,0.24
15319,2405,24/04/2017,11:52:33,4.94,9.89,25.3,42.5,1014.73,39.06,0.23,0,4.09,9.5,100.26,0.16
15320,2406,24/04/2017,11:52:43,4.94,9.86,25.3,43.8,1014.71,24.19,0.25,0,3.28,9.5,117.12,0.22
15321,2407,24/04/2017,11:52:53,4.94,9.86,25.3,43.3,1014.8,27.32,0.27,0,3.53,9.62,104.93,0.21
15322,2408,24/04/2017,11:53:03,4.91,9.86,25.3,44,1014.72,34.21,0.28,0,3.6,9.5,98.2,0.25
15323,2409,24/04/2017,11:53:13,4.94,9.82,25.3,43.5,1014.7,39.06,0.26,0,3.8,9.62,65.68,0.12
15324,2410,24/04/2017,11:53:23,4.91,9.84,25.3,43.8,1014.7,24.08,0.28,0,3.95,9.46,81.26,0.13
15325,2411,24/04/2017,11:53:33,4.91,9.83,25.2,44.8,1014.74,40.44,0.27,0,5.13,9.5,133.27,0.23
15326,2412,24/04/2017,11:53:43,4.91,9.85,25.2,45.3,1014.75,24.08,0.25,0,5.58,9.62,136.58,0.4
15327,2413,24/04/2017,11:53:53,4.91,9.83,25.2,45,1014.92,38.89,0.22,0,5.86,9.46,106.3,0.29
15328,2414,24/04/2017,11:54:03,4.94,9.9,25.2,44.5,1014.95,39.06,0.26,0,4.97,9.5,136.72,0.68
15329,2415,24/04/2017,11:54:13,4.91,9.84,25.2,43.3,1014.87,34.99,0.27,0,4.11,9.5,99.92,0.33
15330,2416,24/04/2017,11:54:23,4.94,9.87,25.1,43,1014.79,32.01,0.27,0,4.16,9.6,95.24,0.28
15331,2417,24/04/2017,11:54:33,4.91,9.88,25.1,43.6,1014.93,31.87,0.27,0,3.88,9.62,106.71,0.26
15332,2418,24/04/2017,11:54:43,4.91,9.89,25.1,43.2,1014.9,35.77,0.3,0,3.49,9.5,136.72,0.33
15333,2419,24/04/2017,11:54:53,4.91,9.85,25,42.8,1014.89,34.99,0.32,0,3.07,9.43,107.82,0.25
15334,2420,24/04/2017,11:55:03,4.94,9.83,25,42.4,1014.86,24.19,0.35,0,3.03,9.46,120.44,0.38
15335,2421,24/04/2017,11:55:13,4.91,9.91,25,42.4,1014.4,34.99,0.34,0,2.44,9.58,111.71,0.35
15336,2422,24/04/2017,11:55:23,4.91,9.89,24.9,42.4,1014.38,37.33,0.31,0,2.89,9.46,104.76,0.36
15337,2423,24/04/2017,11:55:33,4.91,9.89,24.9,43.9,1014.59,38.89,0.34,0,2.79,9.5,82.53,0.33
15338,2424,24/04/2017,11:55:43,4.91,9.89,24.9,43.5,1014.65,38.89,0.31,0,3.6,9.58,80.94,0.19
15339,2425,24/04/2017,11:55:53,4.91,9.83,24.9,45.3,1014.58,35.77,0.34,0,3.85,9.5,103.11,0.39
15340,2426,24/04/2017,11:56:03,4.94,9.86,24.8,46.2,1014.11,39.06,0.3,0,3.7,9.62,131.05,0.42
15341,2427,24/04/2017,11:56:13,4.94,9.87,24.8,45.9,1013.19,37.49,0.27,0,5.1,9.62,131.38,0.41
15342,2428,24/04/2017,11:56:23,4.91,9.9,24.8,46.2,1012.34,34.99,0.32,0,3.7,9.6,115.84,0.42
15343,2429,24/04/2017,11:56:33,4.94,9.85,24.8,45,1011.95,35.15,0.32,0,2.94,9.46,120.01,0.38
15344,2430,24/04/2017,11:56:43,4.91,9.85,24.8,44.3,1011.82,34.99,0.33,0,3.89,9.62,98.13,0.47
15345,2431,24/04/2017,11:56:53,4.91,9.87,24.8,46,1011.48,38.89,0.28,0,4.79,9.43,113.94,0.32
15346,2432,24/04/2017,11:57:03,4.94,9.87,24.8,47.2,1011.26,39.06,0.31,0,4.34,9.43,135.72,0.3
